title,tags,source,created
App Store Price - 发现全球 App Store 最低价,clippings | model,https://appstoreprice.org/zh/apps/6473753684,2026-04-25
一个文件让 AI Coding 效率翻倍：AGENTS.md 实践指南,clippings | agent | skill | AI-code,https://mp.weixin.qq.com/s/m-v7GTbksdhWZuHxGD7BaA,2026-04-24
🤖 Skill 3 | 全栈开发 Skill,clippings | AI-code | skill,https://mp.weixin.qq.com/s/vqMfXQ_2uldzSlIzAG31xw?scene=1&click_id=120,2026-04-23
🚀阿里云OSS+RS：国内同步Obsidian最快,clippings | obsidian,https://mp.weixin.qq.com/s/IvfqwyMpts7xjFdlY_eiNw,2026-04-23
这家开源 AI 公司爆火，狂揽 57000+ GitHub Star！,clippings | Agent,https://mp.weixin.qq.com/s/1BOXBlchGGWY3Vj0nlKYHA,2026-04-23
还在用“裸奔”的 Obsidian？这 8 个神级插件，让你的笔记效率直接起飞,clippings | obsidian,https://mp.weixin.qq.com/s/RHHu7u3Sa2NsaC9dBrOOZA,2026-04-23
踩遍Homepage插件的坑后，我总结出这份Obsidian「黄金首页」配置清单,clippings | obsidian,https://mp.weixin.qq.com/s/9UKezdesQvtfmOvJzlPSKw,2026-04-23
让 AI 稳定交付全栈项目：我的 Claude Code + OpenSpec + Superpowers 三件套实战,clippings | Superpowers,https://mp.weixin.qq.com/s/cargncwQK7dRzCaA9oFQVg,2026-04-23
老项目也能用 AI 写代码？Superpowers + OpenSpec 双引擎实战拆解,clippings | superpower | openspec,https://mp.weixin.qq.com/s/ZS_gGj7zjO-4YM_Y8FV50A,2026-04-23
用这两款神器，让你的Obsidian笔记安全同步！,clippings | obsidian,https://mp.weixin.qq.com/s/Oo081kB9dYboP_cjHv9azQ,2026-04-23
用AI IDE提升10倍效率：产品经理的工作空间设计指南,clippings | AI-PM | AI空间 | 工作空间 | 空间 | 产品,https://mp.weixin.qq.com/s/FLwo32cV6FwEfiKofPQJgA,2026-04-23
测试用例生成 — AI辅助编写测试,clippings | AI-test,https://mp.weixin.qq.com/s/V9Teu-csD-8TgPXvVK98BA,2026-04-23
模型量化技术：深入理解 GGUF、GPTQ、AWQ,clippings | AI-tool | model,https://mp.weixin.qq.com/s/2Dx2CxM49QL6-J85ZYACBA,2026-04-23
整理1000+条笔记后，我总结出这5条归档原则,clippings | obsidian,https://mp.weixin.qq.com/s/zMubAE-oy3WQo4lS2b3VVg,2026-04-23
效率翻倍！使用OpenSpec+Superpowers为你的Agent打造极致高效的开发工作流,clippings | Superpowers,https://mp.weixin.qq.com/s/7pLI8o8B3uQtXJz4SrVYUw,2026-04-23
我用obsidian做了一个规划复盘模板,clippings | obsidian,https://mp.weixin.qq.com/s/fHCW4xf-rc_vxnRYnJOypA,2026-04-23
我把用了 4 年的 Obsidian，花 1 个月用 AI 重构了,clippings | obsidian,https://mp.weixin.qq.com/s/GsCtTqYzZl-a9cP1OqC6Fg,2026-04-23
微信转发一篇文章，自动编进你的LLM Wiki知识库,clippings | LLM-wiki | wiki,https://mp.weixin.qq.com/s/VIAUMdyju5s1CxzegKFd-g,2026-04-23
强烈推荐！这个 Skill 画架构图质量超高，一句话出图,#clippings | #skill | #github | 架构图,https://mp.weixin.qq.com/s/qzevOsuhez1Q0T9Ae2B_Kw,2026-04-23
强烈推荐你用一下这个 hermes agent 的 web-ui，好玩又好看,clippings | hermes,https://mp.weixin.qq.com/s/OYpWUBvBWf066BAz81YgXQ,2026-04-23
实现obsidian一键复制公众号(HTML)格式,clippings | obsidian,https://mp.weixin.qq.com/s/rQwjzPHY8oEW5RyLhwBEIg,2026-04-23
学 Superpowers 的思路，从零搭建一个不会跑偏的 AI Agent,clippings | Superpowers,https://mp.weixin.qq.com/s/MRAHNIquhmANM2NqSSw9DA,2026-04-23
基于skill(Superpowers)驱动的spec流程,clippings | Superpowers,https://mp.weixin.qq.com/s/gIcLe1Ri8aMoOFxY8ETr1g,2026-04-23
基于OpenClaw构建Wiki模式知识库的全链路自动化实践,clippings | wiki | llm-wiki,https://mp.weixin.qq.com/s/8VNzy5dj9LzndK09gb8Rlg,2026-04-23
告别时间混乱！Obsidian+Day Planner 保姆级教程，10 分钟打造可视化管理系统,clippings | obsidian,https://mp.weixin.qq.com/s/nkfAgnRaO6xFHOLZU1VGiQ,2026-04-23
别再手动调Prompt了！这款GEP驱动的AI智能体自进化引擎彻底火了,clippings | skill | github,https://mp.weixin.qq.com/s/1TIfwlmAk-sQSJ_TD5NSzg,2026-04-23
别再只说 OpenSpec 和 SuperPowers “天然互补”了，真正麻烦的是没人告诉你：不协调会把项目写乱,clippings | openspec | github | superpowers,https://mp.weixin.qq.com/s/R3XFTqcvPLcQHKz8mJjKdg?poc_token=HMWO6WmjvYlvNHvUZ9NRa1aqbW7u8q4RegMS7uLv,2026-04-23
别再切换了！我把搜索引擎搬进了 Obsidian，工作流从此丝滑,clippings | obsidian,https://mp.weixin.qq.com/s/JIcvnA1uJEtzlOjxpjm0HA,2026-04-23
写作去 AI 味很简单，只需要一个有人味的 skill,clippings | skill | AI味,https://mp.weixin.qq.com/s/BLBVcjeAshdcfi7NzwkBAA,2026-04-23
代码重构助手 — 智能优化代码结构,clippings | AI-code,https://mp.weixin.qq.com/s/yEjq0skRCQGQQ6UtzSAqAQ,2026-04-23
从零到一：OpenSpec + Superpowers 新项目全流程实战指南,clippings | Superpowers,https://mp.weixin.qq.com/s/7EpVsLbFznkngJbD7tFA9A,2026-04-23
为了解决我的焦虑问题，我开始每天读 AI 为我写的书,clippings | AI-认知,https://mp.weixin.qq.com/s/BQyU8CmcCe63cQPp2olzKw,2026-04-23
丢给 AI 的大型项目源码总是乱答？看Graphify如何用知识图谱重塑复杂项目解析,clippings | Graphify | 图谱,https://mp.weixin.qq.com/s/32EJ2sVdFdrMIBSmyopG_Q,2026-04-23
【从0开始学AI】测试用例设计智能体开发 - Superpowers 实战详解,clippings | superpowers | skill | AI-test,https://mp.weixin.qq.com/s/1ZmbB_qzge-qFnOtwqTOjA,2026-04-23
vLLM 高性能部署：打造生产级推理服务,#clippings | #AI-tool | vllm,https://mp.weixin.qq.com/s/U1qMgvgg97CE8mMdw6xIPg,2026-04-23
llama.cpp 量化推理：让小显卡也能跑大模型,clippings | AI-tool | vllm,https://mp.weixin.qq.com/s/m-h8eKBv-DcVUYWuVlMOTw,2026-04-23
gusibi/obsidian-llm-wiki: obsidian-llm-wiki plugin,clippings | obsidian | wiki,https://github.com/gusibi/obsidian-llm-wiki,2026-04-23
geosmart/obsidian-template: obsidian note template,clippings | obsidian,https://github.com/geosmart/obsidian-template,2026-04-23
claw-code + DeepSeek + superpowers-zh：一套不依赖任何单一厂商的 AI 编程工具栈,clippings | superpowers | skill,https://mp.weixin.qq.com/s/n4RZ-fGjtOHddw-pbUgqIw,2026-04-23
agentic-stack：让 AI 大模型拥有跨工具的记忆移植能力！,clippings | agent | 记忆 | AI-tool,https://mp.weixin.qq.com/s/apxZi5Cxu5iC_C_FsX_1uA,2026-04-23
Superpowers Skill 详细入门教程,clippings | superpowers,https://mp.weixin.qq.com/s/l8vpHJLofN2hkY5KxMiALA,2026-04-23
OpenSpec 与 Superpowers 协作的相关探索,clippings | Superpowers,https://mp.weixin.qq.com/s/pz6bGMftmKT740_QOdLQ2Q,2026-04-23
Oh-My-OpenAgent 功能参考,clippings | AI-code | agent | skill,https://mp.weixin.qq.com/s/Y4EeXPoLPGVsnR8rtEEOcw,2026-04-23
Obsidian闪念三件套，一键捕捉灵感,clippings | obsidian,https://mp.weixin.qq.com/s/nNDdraIIeXvnLq8mNalSXA,2026-04-23
Obsidian+Calendar+模板，实现丝滑周计划及复盘,clippings | obsidian,https://mp.weixin.qq.com/s/ZypQB6B_4LuG1rQkvv4dOw,2026-04-23
Obsidian 日记工作流：待办、闪念与打卡的高效管理,clippings | obsidian,https://mp.weixin.qq.com/s/QUYjIP2NtatjrB_-mPIVXA,2026-04-23
Obsidian 插件：Project Planner 通过多种视图管理你的计划,clippings | obsidian,https://mp.weixin.qq.com/s/Z0CcSX0jUdTYtPO_q0zojA,2026-04-23
Obsidian 插件推荐：Title As Link Text,clippings | obisian,https://mp.weixin.qq.com/s/esfFRBL21DK-o8tXXHR8Dw,2026-04-23
Obsidian 快速入门指南：从上手到高效，这篇干货够你玩一年,clippings | obsidian,https://mp.weixin.qq.com/s/mj3hKJPdNN7I3dy-B7KaSQ,2026-04-23
OMO + Superpowers + OpenSpec — OpenCode Agent 组合使用,clippings | Superpowers,https://mp.weixin.qq.com/s/dSnUNnFFxnoJZXuTg6rLoA,2026-04-23
Karpathy 的知识库方法论Skill，（已开源）,clippings | llm-wiki | skill,https://mp.weixin.qq.com/s/H4YzdPIAJxmGkNEMqHiuPA,2026-04-23
Karpathy 的 LLM-Wiki 方法论：我自己的实践,clippings | wiki | llm-wiki,https://mp.weixin.qq.com/s/dGF4mTCNJf-BswF5OXITHA,2026-04-23
Hermes+AutoCLI+Obsidian：打造自动入库、自动整理、自动微信汇报的知识系统,clippings | hermes | obsidian,https://mp.weixin.qq.com/s/nh1JeCAv7ZTGjKNYWmu8-Q,2026-04-23
Hermes+AutoCLI+Obsidian： 打造自动入库、自动整理、自动微信汇报的知识系统,clippings | hermes | obsidian,https://mp.weixin.qq.com/s/3G6Dw7Up_fFgu1gGzqrV2A,2026-04-23
Hermes Agent官方推荐的80个技能：覆盖AI生命周期+软件工程+个人生产力,clippings | hermes,https://mp.weixin.qq.com/s/4z__gNOS3Aoafw10alB_VQ,2026-04-23
Hermes Agent多智能体多Agent配置小白指南,clippings | hermes | agent,https://mp.weixin.qq.com/s/nCW3wS99MR95Z8Z5g5Roeg,2026-04-23
Hermes Agent 完整配置工具清单,clippings | hermes,https://researchwang13.space/hermes/,2026-04-23
Graphify-让Karpathy方法构建的知识库实现71.5倍效率提升,clippings | llm-wiki | wiki | 图谱,https://mp.weixin.qq.com/s/8xp3okUv_WIcDJ6GOUpgew,2026-04-23
Graphify 与 GitNexus，正在用知识图谱把“代码理解”从搜索升级为结构化认知,clippings | 图谱,https://mp.weixin.qq.com/s/ZNk32JA63-MYpSRTBqlk1g,2026-04-23
Dev Workflow Harness：打造 AI 驱动的声明式开发工作流引擎,clippings | harness | AI空间 | AI-tool,https://mp.weixin.qq.com/s/6wnjxevg-Jw-PBnDh14uAg,2026-04-23
Claude Code + OpenSpec + Superpowers，AI协同开发实战详解与精通,clippings | openspec,https://mp.weixin.qq.com/s/_nYCEK4_Mm_GEVs3-eCEow,2026-04-23
Claude + IDEA + CC-GUI：Java开发的最佳AI组合神装！,clippings | AI-code,https://mp.weixin.qq.com/s/UlBGtLf7eOBY1hoSuh3HMw,2026-04-23
Architecture Diagram Generator 火了：一句大白话，直接出一张能拿去汇报的架构图,clippings | github | skill,https://mp.weixin.qq.com/s/_7nPrhtvEbEZ2pxOfQcevw,2026-04-23
Agent测试方法论：LLM-as-Judge，用 AI 测 AI 到底靠不靠谱？,clippings | AI-test,https://mp.weixin.qq.com/s/fi1fiYZfbjvL8oU2D20lyA,2026-04-23
Agent Harness 综述：同一个模型，为什么做出来的 Agent 差这么远,clippings | hermes,https://mp.weixin.qq.com/s/h49UiGERvz8BMkMW0_4Gwg,2026-04-23
AI开发工作流3.2：集成代码知识图谱的实现方案,clippings | graph | 图谱,https://mp.weixin.qq.com/s/KalsWQs4TcwfTQB3wS-EIw,2026-04-23
AIGC开源推荐-代码审核/图谱项目codeflow,clippings | code | 图谱,https://mp.weixin.qq.com/s/eRR8Vr3_rFcf9p9bcmwrYQ,2026-04-23
AI-First 产研团队的交付路径,clippings | AI-code | AI-tool | 空间,https://mp.weixin.qq.com/s/dNLJagjAoHtiUJj_bc8k0g,2026-04-23
20 个 AI 编程超能力，让你的 AI 工具真正会干活：superpowers-zh 详细使用教程,clippings | superpowers,https://mp.weixin.qq.com/s/owOa3BvTrIBDBraBMdEJmQ,2026-04-23
19K Star的开源项目Archon 让你的 AI Coding像搬砖一样稳健,clippings | AI-code,https://mp.weixin.qq.com/s/u-L6vJSVVmZi-J2GRbjOHA,2026-04-23
144K Star的开源神器，OpenCode进阶使用全攻略,clippings | opencode,https://mp.weixin.qq.com/s/T8DgzdacnwNfHtb8qN4qlw,2026-04-23
11 个技能，让 AI 帮你打理 Obsidian 知识库,clippings | obsidian,https://mp.weixin.qq.com/s/KknwudobwPxPoLVJ1jTPxQ,2026-04-23
chhuax/praxis-devos,clippings | AI-code | skill | github,https://github.com/chhuax/praxis-devos/blob/main/README.zh-CN.md,2026-04-22
wangdabaoqq/LinJun: 🖥️ 跨平台GUI管理AI编码代理（Claude、Gemini、Codex、Copilot、Kiro等）,clippings | AI-tool,https://github.com/wangdabaoqq/LinJun,2026-04-21
"router-for-me/CLIProxyAPI: Wrap Gemini CLI, Antigravity, ChatGPT Codex, Claude Code as an OpenAI/Gemini/Claude/Codex compatible API service, allowing you to enjoy the free Gemini 2.5 Pro, GPT 5, Claude model through API",clippings | AI-tool | 工具,https://github.com/router-for-me/CLIProxyAPI/blob/main/README_CN.md,2026-04-21
"nguyenphutrong/quotio: Stop juggling AI accounts. Quotio is a beautiful native macOS menu bar app that unifies your Claude, Gemini, OpenAI, Qwen, and Antigravity subscriptions – with real-time quota tracking and smart auto-failover for AI coding tools like Claude Code, OpenCode, and Droid.",clippings | github | AI-tool,https://github.com/nguyenphutrong/quotio,2026-04-21
"decolua/9router: Connect All AI Code Tools (Claude Code, Cursor, Antigravity, Copilot, Codex, Gemini, OpenCode, Cline, OpenClaw...) to 40+ AI Providers & 100+ Models",clippings | github | AI-tool,https://github.com/decolua/9router/blob/master/i18n/README.zh-CN.md,2026-04-21
automazeio/vibeproxy: Native macOS menu bar app to use your Claude Code & ChatGPT subscriptions with AI coding tools - no API keys needed,clippings | github | AI-tool,https://github.com/automazeio/vibeproxy,2026-04-21
Claude Code 接入 GPT-5.4 API：30元起/月的稳定方案,clippings | codex,https://mp.weixin.qq.com/s/R2GCpjtzwG-CYJXIFmrfeQ?click_id=33,2026-04-20
oh-my-codex 上手：给 Codex 加一层工作流和团队运行时-腾讯云开发者社区-腾讯云,clippings | omx | codex,https://cloud.tencent.com/developer/article/2653369?cps_key=1d358d18a7a17b4a6df8d67a62fd3d3d,2026-04-19
"Yeachan-Heo/oh-my-codex: OmX - Oh My codeX: Your codex is not alone. Add hooks, agent teams, HUDs, and so much more.",clippings | codex | omx,https://github.com/Yeachan-Heo/oh-my-codex/tree/main,2026-04-19
tirth8205/code-review-graph: Local knowledge graph for Claude Code. Builds a persistent map of your codebase so Claude reads only what matters — 6.8× fewer tokens on reviews and up to 49× on daily coding tasks.,clippings | code-review | KnowledgeGraph,https://github.com/tirth8205/code-review-graph/blob/main/README.zh-CN.md,2026-04-18
Faithree/code-review-skill: 按照团队 Code Review 规范审查代码变更（本地 git diff 或 GitHub PR）。当用户要求 review 代码、审查 PR、或检查代码质量时触发。,clippings | code-review,https://github.com/Faithree/code-review-skill/blob/main/SKILL.md,2026-04-18
重磅推荐：让 AI 代码助手直接在 Markdown 中生成惊艳图表！一个开源 Skills 仓库，彻底改变你的技术文档体验,clippings | skill | markdown,https://mp.weixin.qq.com/s/_YsL2awhh4AN1SxYgQxpTw,2026-04-17
这个插件改变了我管理 Obsidian 图片的方式,clippings | obsidian,https://mp.weixin.qq.com/s/7HYx2SrwcrRl1z15ogHYBQ,2026-04-17
这个开源工具太猛了，让Token消耗爆降90%,clippings | AI-tool,https://mp.weixin.qq.com/s/Mgg_bcvRa14UsTVXN9Nc6g,2026-04-17
真登一下，你又受不了,clippings | 知行合一,https://mp.weixin.qq.com/s/rBY1JFM9xhKxNCeJhxlr2w,2026-04-17
用 werss-cli 将公众号历史文章重新保存到本地，再用 graphify 把 100 多篇文章变成知识图谱,clippings | github,https://mp.weixin.qq.com/s/Ss2Jw4vTt7yPHzs_sh2DWw,2026-04-17
手把手带你实践历时一年总结的 AI Code Review 最佳工作流！,clippings | AI-code | code-review,https://mp.weixin.qq.com/s/dp3i-bS-CQ4yNFopBxBRww,2026-04-17
我做了一个 Claude Skill 质检工具：专门解决 Claude Skill 的不触发、乱触发、越用越跑偏,clippings | claude | skill,https://mp.weixin.qq.com/s?__biz=Mzg3NTY0NzM4MQ==&mid=2247483717&idx=1&sn=19567aeca41c5914dec6bc0d264bbf97&chksm=ceee468ea48a60daa0164e48e289de8dca04974af09340f9b4c0d88f7b382ec8f40ee7430451&mpshare=1&scene=1&srcid=0417Q3XqDZPZXUZmRIh1pB8P&sharer_shareinfo=08018e61520b62746cdd71a31fcd6a85&sharer_shareinfo_first=08018e61520b62746cdd71a31fcd6a85#rd,2026-04-17
建立自己的个人使用说明书，会感到平静,clippings | 知行合一,https://mp.weixin.qq.com/s/cniztABKBl5F8vilUUYLuw,2026-04-17
实战篇: Codex + Superpowers + GStack:OpenAI 的终端 AI 也能拥有硅谷级工程团队,clippings | codex,https://mp.weixin.qq.com/s/NqBvKBvGO1a7dryPoANYeQ,2026-04-17
如果你已经在用 Codex，我会建议你直接收藏这个 awesome-codex-subagents,clippings | codex,https://mp.weixin.qq.com/s/VRUT5h0XSB_yQnFxqNdq9A,2026-04-17
告别时间混乱！Obsidian+Day Planner 保姆级教程，10 分钟打造可视化管理系统,clippings | obsidian,https://mp.weixin.qq.com/s/nkfAgnRaO6xFHOLZU1VGiQ,2026-04-17
告别AI多窗口断片！AI终端多窗口同步神器,clippings | github | AI-tools,https://mp.weixin.qq.com/s/DCzPI_4HloEHFbPniiFWcA,2026-04-17
别画了！用这个 Skill，一句话直接生成架构图～,clippings | skill,https://mp.weixin.qq.com/s/kSWVWl9_dKiqJfBSvAoR_g,2026-04-17
分享15个自用的Skills,clippings | skill,https://mp.weixin.qq.com/s/1eNlMiM_pRtgJt-CM8Mb0A,2026-04-17
出游前必看！Leaflet+Components+高德趣游丨带你在Obsidian中搞定旅行规划+路线导航！,clippings | obsidian,https://mp.weixin.qq.com/s/1tUojKx1T56vmUHThb4jDg,2026-04-17
企业级 Codex + OpenSpec + Superpowers 落地方案（一）,clippings | codex | openspec,https://mp.weixin.qq.com/s/HR00TQDoR3rBuu71jJw93g,2026-04-17
从阶段到行动：全新 AI 规范驱动开发工作流 OpenSpec OPSX 完整指南,clippings | openspec,https://mp.weixin.qq.com/s/qE5suQ3JKbQTL-cwJcAjUQ,2026-04-17
从阶段到行动：全新 AI 规范驱动开发工作流 OpenSpec OPSX 完整指南,clippings | AI-code | openspec,https://mp.weixin.qq.com/s/qE5suQ3JKbQTL-cwJcAjUQ,2026-04-17
一套 OpenSpec + Superpowers 技能库，专门治 AI 开发里的“想到哪做到哪”,clippings | openspec | skill | superpowers,https://mp.weixin.qq.com/s/YhpjEAHHrHDZ_Aw2QTN_Ew,2026-04-17
一夜之间测试覆盖率飙到90%？这个开源神器让AI学会了“自我进化”,clippings | AI-test,https://mp.weixin.qq.com/s/b88SImg9RWOhkF-4tVgcoA,2026-04-17
【从0开始学AI】skills.sh 测试类Skill详细介绍，测试小伙伴请查收！,clippings | skill,https://mp.weixin.qq.com/s/tRxhW6iJeOdXuJlF3xm6Zg,2026-04-17
【claude code】使用claude code+Superpowers完成一个功能的真实案例,clippings | superpowers,https://mp.weixin.qq.com/s/nJlQ4URyMPKvpCvFOG73SQ,2026-04-17
oh-my-codex 实战教程：把 Codex 变成真正能长期用的工作流,clippings | codex,https://mp.weixin.qq.com/s/s5ptgSYJ1NOH77T59QZMyw,2026-04-17
"codeflow:  github上最被低估的黑科技，仅用一个html文件，浏览器直接""透视""整个项目架构，自动计算代码变更的爆炸半径！",clippings | github | AI-test | 图谱,https://mp.weixin.qq.com/s/0pj6PrSHDYZiC7nktvtgfQ,2026-04-17
Skill 最佳实践：五种设计模式+六步打磨法（含完整实战过程和源码）,clippings | skill,https://mp.weixin.qq.com/s/Vc5eQnyFGaIDj4ySTP_nKw,2026-04-17
Obsidian 笔记属性完全指南,clippings | obsidian,https://mp.weixin.qq.com/s/Kyk7Gsrn-tIE0lztVfeiIQ,2026-04-17
Karpathy LLM-Wiki Skill 已开源公开,clippings | LLM-wiki | skill,https://mp.weixin.qq.com/s/hJ0v8hjy2I4TVVnG3-ZQhw,2026-04-17
Codex 大更新：一个 AI，接管你所有软件。,clippings | codex,https://mp.weixin.qq.com/s/Ai4Rtf7VdfrV-iRK6MNd9A,2026-04-17
Codex + OpenSpec + Superpowers 企业级落地方案二,clippings | skill | codex | openspec,https://mp.weixin.qq.com/s/A6E1aUeqOyR8VYu8S-oRSA,2026-04-17
Code Review Graph 完整安装与最佳实践指南,clippings | AI-code | github | 图谱,https://mp.weixin.qq.com/s/8LOg7XICUiRfPQHgDo1YGw,2026-04-17
Agent Skill 实战：一个Code Review Skill 的诞生记（上）,clippings | skill | agent | AI-code,https://mp.weixin.qq.com/s/AriUW68msqAl5MshWlUHRQ,2026-04-17
Agent Skill 实战：一个 Code Review Skill 的诞生记（下）,clippings | skill | agent | AI-code,https://mp.weixin.qq.com/s/Abd8aP8QRxUzVtr9ZTZLCg,2026-04-17
AI驱动的零代码API测试：Hive + OInfer 自动化测试生成计划全解析,clippings | AI-test,https://mp.weixin.qq.com/s/tfXZrH4-gDTJpiFi5fkH1Q,2026-04-17
AI-First 产研团队的交付路径,clippings | skill | AI-code,https://mp.weixin.qq.com/s/ePm6CMyFAVRTvDdvN2vw8Q,2026-04-17
踩遍Homepage插件的坑后，我总结出这份Obsidian「黄金首页」配置清单,clippings | obsidian,https://mp.weixin.qq.com/s/9UKezdesQvtfmOvJzlPSKw,2026-04-16
"Obsidian Graph View：如何从知识图谱的""形状""中读取关键信息",clippings | obsidian | 图谱,https://mp.weixin.qq.com/s/OQTcDRisQeiUnxikyWGTyQ,2026-04-16
Obsidian 10 个必装神级插件：让你的第二大脑直接起飞,clippings | obsidian,https://mp.weixin.qq.com/s/fbpNMRNUyHilq1ORQF_gYQ,2026-04-16
阿里巴巴通义实验室开源 Mobile-Agent-v3.5：一套真正“多平台可用”的原生 GUI Agent 基座模型,clippings | AI-tet | UI-test,https://mp.weixin.qq.com/s/GzI5iakYdxKW9S-710mt5w?scene=1,2026-04-15
花叔不公开的写作 Skill，我逆向出来了,clippings | skill,https://mp.weixin.qq.com/s/2GtDeOKwWpEFaGlT5ukoWQ,2026-04-15
浏览器自动化：从GUI到OpenCLI,clippings | opencli | AI-test | AI-tools,https://mp.weixin.qq.com/s/XYczMQVlaWR8tQLE2JW4eg,2026-04-15
拆解 Hermes Agent 的三层学习机制：OpenClaw 加自总结 Skills 后，差异还剩什么？,clippings | hermes,https://mp.weixin.qq.com/s/twOGltgevrfhLv6f90SCgg,2026-04-15
把代码审查做成 Skill：我们的模板驱动落地实践,clippings | skill | AI-code,https://mp.weixin.qq.com/s/EBVmA6s7UKwrBnwtxNofMg?scene=1&click_id=59,2026-04-15
我们最开始用的是一个端到端 Skill，后来把它拆成了 Agent Team,clippings | skill | AI-code,https://mp.weixin.qq.com/s/X7gciG9CTHLg_blsGFPH3A,2026-04-15
win4r/ClawTeam-OpenClaw: ClawTeam fork fully adapted for OpenClaw — multi-agent swarm coordination with OpenClaw as the default agent,clippings | openclaw | clawteam | AI-code,https://github.com/win4r/ClawTeam-OpenClaw/blob/main/README_CN.md,2026-04-15
shanraisshan/claude-code-best-practice: from vibe coding to agentic engineering - practice makes claude perfect,clippings | github,https://github.com/shanraisshan/claude-code-best-practice,2026-04-15
joeynyc/hermes-hudui: Web UI consciousness monitor for Hermes — the AI agent with persistent memory,clippings | hermes,https://github.com/joeynyc/hermes-hudui,2026-04-15
Skill做好了，怎么知道好不好用,clippings | skill | AI-test,https://mp.weixin.qq.com/s/-ZGpVqckDGNOGAJJ19iwQg,2026-04-15
GUI-Owl-1.5-8B-Instruct,clippings | model | LLM,https://modelscope.cn/models/iic/GUI-Owl-1.5-8B-Instruct,2026-04-15
研发场景十大热门 Skills 推荐,clippings | skill | AI-code,https://mp.weixin.qq.com/s/v0zI98Ehd_U4JUYQ1_ILPA?scene=1,2026-04-13
深度解析：从 OpenClaw 到 Hermes：自托管 AI Agent 该怎么选,clippings | hermes,https://mp.weixin.qq.com/s/gJWL0sYIjxoB5HSdEL10XQ,2026-04-13
测试人必备的8个 Skills（附下载地址和详细用法）,clippings | skill | AI-code,https://mp.weixin.qq.com/s/7b_-PpB6PLeg4znuB5ACrw?scene=1,2026-04-13
效率提升40%！我用Claude Skills来做代码Review,clippings | skill | AI-code,https://mp.weixin.qq.com/s/wuLcLV8OQpTQ5WDel-y2Kg,2026-04-13
把喜欢的公众号文章，OpenClaw一键变成自己的知识库,clippings | openclaw,https://mp.weixin.qq.com/s/I6AksgeZi14axiBfimFlQA,2026-04-13
我的obsidian-AI小助理,clippings | skill | obsidian,https://mp.weixin.qq.com/s/qGAxEagsVvALVlhfhL2bUw,2026-04-13
我用龙虾管微信收藏的900篇文章：OpenClaw的知识管理玩法,clippings | opencalw | LLM-Wiki,https://mp.weixin.qq.com/s/Ur0NrTujOk95wjSYxGZ4Gw,2026-04-13
我用 Claude Code 造了一个代码审计 Skill，它在 20 万行项目中找到了 63 个漏洞,clippings | skill | AI-code,https://mp.weixin.qq.com/s/yTPehTfk1ufv3RXq6gh1mA,2026-04-13
我写了个 code-review 的 Agent Skill，没想到火了,clippings | skill | AI-code,https://mp.weixin.qq.com/s/berA0j1jJwZ5ZYRvU-7Fuw,2026-04-13
开源一个Skill管理神器,clippings | skill | github,https://mp.weixin.qq.com/s/xMFZhFC3Dyj7Y4Den7upTQ,2026-04-13
实战篇: Claude Code + superpowers + gstack 开发流程实录，可直接复制使用，一篇文章讲清楚！,clippings | superpowers | AI-code,https://mp.weixin.qq.com/s/PGoyLb32J5nSLCmXt9XoJg,2026-04-13
大家都在讲 Harness，但它到底该怎么理解,clippings | hermes,https://mp.weixin.qq.com/s/tTjhHOrCslCW7vG14WFn3A,2026-04-13
免费、开源 的 Mac 清理工具，CleanMyMac 的平替,clippings | github,https://mp.weixin.qq.com/s/1pZD-8L_9WzwdOmo-DXgJw,2026-04-13
一文看懂：Hermes Agent与OpenClaw全维度对比,clippings | hermes,https://mp.weixin.qq.com/s/JWHBaFVvLE8S1t5jRXQxrg,2026-04-13
win4r/agent-skills-code-review-router,clippings | skill | AI-code,https://github.com/win4r/agent-skills-code-review-router,2026-04-13
"markdown-viewer/skills: Opinionated skills for AI coding agents to create stunning diagrams and visualizations directly in Markdown. These skills extend agent capabilities across diagram generation, data visualization, and technical documentation.",clippings | github | skill | markdown,https://github.com/markdown-viewer/skills,2026-04-13
cheetahclaws/docs/README.CN.MD at main,clippings | AI-code | cc,https://github.com/SafeRL-Lab/cheetahclaws/blob/main/docs/README.CN.MD,2026-04-13
ai-dev-workflow技能生成：复杂功能描述与方法调用结构,clippings | skill | AI-code,https://mp.weixin.qq.com/s/jPhmphqK-aQM8r5IqW-seQ,2026-04-13
OpenSpec、Superpowers 和 Harness：AI 工程化开发的三层拼图,clippings | hernesss | openspec | AI-code,https://mp.weixin.qq.com/s/ssH_OtuLxy4RZD2tKiSKXA,2026-04-13
OpenClaw与Hermes混用指南：2026年AI Agent最优解,clippings | hermes,https://mp.weixin.qq.com/s/D9VuYIG-JU4oayhyvW_2pA,2026-04-13
OpenClaw vs Hermes：一文深入理解两大通用 Agent,clippings | hermes,https://mp.weixin.qq.com/s/oKuSgz5CP4aPOjt_o2Vi8g,2026-04-13
MiniMax M2.7 × Hermes Agent：开启自我进化的 Agent 工作流,clippings | model | minimax | hermes,https://mp.weixin.qq.com/s/83ztz3kL5DHE8KMpNONLsQ,2026-04-13
Mini-Wiki：基于 Skills 架构的新一代 AI 驱动文档生成器,clippings | skill | wiki,https://mp.weixin.qq.com/s/XbYMPTZbVDwEg67wCQMevA,2026-04-13
